idPedido,descTipoItem,descItem
629,ingrediente 1,pepperoni
629,ingrediente 2,calabresa
629,ingrediente 3,tomate
629,ingrediente 4,cebola
629,ingrediente 5,azeite de oliva
629,massa,massa final
629,queijo 1,mussarela
629,queijo 2,parmesão
630,bebida,refrigerante
630,borda,borda tradicional
630,ingrediente 1,pepperoni
630,ingrediente 2,tomate
630,ingrediente 4,azeitona
630,massa,massa final
630,queijo 1,mussarela
630,queijo 2,provolone
631,bebida,chá gelado
631,borda,cheddar
631,ingrediente 1,pepperoni
631,ingrediente 2,carne seca
631,ingrediente 3,azeitona
631,ingrediente 4,calabresa
631,ingrediente 5,tomate
631,massa,massa tradicional
631,queijo 1,mussarela
631,queijo 2,catupiry
632,bebida,cerveja
632,borda,borda tradicional
632,ingrediente 1,calabresa
632,ingrediente 2,bacon
632,ingrediente 3,carne seca
632,ingrediente 4,alcaparra
632,ingrediente 5,linguiça
632,massa,massa tradicional
632,queijo 1,mussarela
632,queijo 2,provolone
633,bebida,suco de maracujá
633,borda,borda tradicional
633,ingrediente 1,anchova
633,ingrediente 2,alcaparra
633,ingrediente 3,tomate seco
633,ingrediente 4,salsinha
633,ingrediente 5,palmito
633,massa,massa tradicional
633,queijo 1,gorgonzola
633,queijo 2,mussarela
634,bebida,suco de uva
634,borda,sabor catupiry
634,ingrediente 1,tomate
634,ingrediente 2,bacon
634,ingrediente 3,orégano
634,massa,massa tradicional
634,queijo 1,mussarela
634,queijo 2,parmesão
635,borda,borda tradicional
635,ingrediente 1,pimentão
635,ingrediente 2,tomate
635,ingrediente 3,pepperoni
635,ingrediente 4,tomate
635,massa,massa tradicional
635,queijo 1,catupiry
635,queijo 2,queijo coalho
636,bebida,refrigerante
636,borda,borda tradicional
636,ingrediente 1,cebola
636,ingrediente 2,tomate
636,ingrediente 3,calabresa
636,ingrediente 4,alho-poró
636,ingrediente 5,cebola caramelizada
636,massa,massa tradicional
636,queijo 1,mussarela
636,queijo 2,mussarela
637,bebida,cerveja
637,borda,cream cheese
637,ingrediente 1,bacon
637,ingrediente 2,calabresa
637,ingrediente 3,carne seca
637,ingrediente 4,frango
637,ingrediente 5,camarão
637,massa,massa final
637,queijo 1,cheddar
637,queijo 2,mussarela
638,bebida,vinho tinto
638,borda,borda tradicional
638,ingrediente 1,milho
638,ingrediente 2,bacon
638,ingrediente 3,azeite de oliva
638,massa,massa final
638,queijo 1,mussarela
638,queijo 2,queijo coalho
639,borda,cream cheese
639,ingrediente 1,abacaxi
639,ingrediente 2,tomate seco
639,ingrediente 3,cebola caramelizada
639,ingrediente 4,carne seca
639,massa,massa tradicional
639,queijo 1,queijo brie
639,queijo 2,gorgonzola
640,bebida,suco de abacaxi
640,borda,cheddar
640,ingrediente 1,alcaparra
640,ingrediente 2,cogumelos
640,ingrediente 3,tomate
640,ingrediente 4,alho
640,ingrediente 5,azeitona
640,massa,massa grossa
640,queijo 1,queijo coalho
640,queijo 2,queijo brie
641,bebida,cerveja
641,borda,cream cheese
641,ingrediente 1,tomate
641,ingrediente 2,azeitona
641,ingrediente 3,bacon
641,ingrediente 4,linguiça calabresa defumada
641,ingrediente 5,azeite de oliva
641,massa,massa final
641,queijo 1,mussarela
641,queijo 2,catupiry
642,bebida,limonada
642,borda,sabor catupiry
642,ingrediente 1,tomate seco
642,ingrediente 2,uva passa
642,ingrediente 3,cebola caramelizada
642,ingrediente 4,carne seca
642,ingrediente 5,alho-poró
642,massa,massa tradicional
642,queijo 1,mussarela
643,bebida,cerveja
643,borda,borda tradicional
643,ingrediente 1,cebola
643,ingrediente 2,pepperoni
643,ingrediente 3,alho
643,ingrediente 4,rúcula
643,ingrediente 5,azeitona
643,massa,massa tradicional
643,queijo 1,gorgonzola
643,queijo 2,provolone
644,bebida,suco de laranja
644,borda,borda tradicional
644,ingrediente 1,anchova
644,ingrediente 2,alcaparra
644,ingrediente 3,cebola
644,ingrediente 4,presunto
644,ingrediente 5,azeite de oliva
644,massa,massa grossa
644,queijo 1,parmesão
644,queijo 2,cheddar
645,bebida,suco de laranja
645,borda,borda tradicional
645,ingrediente 1,queijo coalho grelhado
645,ingrediente 2,carne seca
645,massa,massa grossa
645,queijo 1,cheddar
645,queijo 2,queijo coalho
646,bebida,suco de laranja
646,borda,sabor catupiry
646,ingrediente 1,presunto
646,ingrediente 2,frango
646,ingrediente 3,brócolis
646,ingrediente 4,bacon
646,ingrediente 5,azeitona
646,massa,massa tradicional
646,queijo 1,mussarela
646,queijo 2,catupiry
647,bebida,água com gás
647,borda,borda tradicional
647,ingrediente 1,carne seca
647,ingrediente 2,tomate
647,ingrediente 3,pepperoni
647,ingrediente 4,azeitona
647,ingrediente 5,rúcula
647,massa,massa final
647,queijo 1,mussarela
647,queijo 2,gorgonzola
648,bebida,refrigerante
648,borda,sabor catupiry
648,ingrediente 1,tomate
648,ingrediente 2,berinjela
648,ingrediente 3,rúcula
648,ingrediente 4,frango
648,ingrediente 5,azeitona
648,massa,massa final
648,queijo 1,provolone
648,queijo 2,gorgonzola
649,bebida,refrigerante
649,borda,borda tradicional
649,ingrediente 1,pepperoni
649,massa,massa tradicional
649,queijo 1,mussarela
649,queijo 2,parmesão
650,bebida,água com gás
650,borda,cheddar
650,ingrediente 1,alho
650,ingrediente 2,mel
650,ingrediente 3,cebola caramelizada
650,ingrediente 4,pepperoni
650,ingrediente 5,uva passa
650,massa,massa tradicional
650,queijo 1,gorgonzola
650,queijo 2,catupiry
651,bebida,refrigerante
651,borda,sabor catupiry
651,ingrediente 1,alho
651,ingrediente 2,azeitona
651,massa,massa tradicional
651,queijo 1,mussarela
651,queijo 2,catupiry
652,bebida,suco de uva
652,borda,sabor catupiry
652,ingrediente 1,tomate
652,ingrediente 2,presunto
652,ingrediente 3,ovo
652,massa,massa tradicional
652,queijo 1,mussarela
652,queijo 2,queijo brie
653,bebida,refrigerante
653,borda,cheddar
653,ingrediente 1,presunto
653,ingrediente 2,azeitona
653,ingrediente 3,ovo
653,ingrediente 4,tomate
653,ingrediente 5,azeite de oliva
653,massa,massa tradicional
653,queijo 1,mussarela
653,queijo 2,provolone
654,bebida,cerveja
654,borda,sabor catupiry
654,ingrediente 1,abobrinha
654,ingrediente 2,berinjela
654,ingrediente 3,alcaparra
654,ingrediente 4,berinjela
654,ingrediente 5,brócolis
654,massa,massa grossa
654,queijo 1,ricota
654,queijo 2,ricota
655,bebida,refrigerante
655,borda,borda tradicional
655,ingrediente 1,linguiça calabresa defumada
655,ingrediente 2,cebola
655,ingrediente 3,tomate
655,massa,massa tradicional
655,queijo 1,mussarela
655,queijo 2,parmesão
656,bebida,vinho tinto
656,borda,borda tradicional
656,ingrediente 1,cogumelos
656,ingrediente 2,rúcula
656,ingrediente 3,tomate seco
656,ingrediente 4,camarão
656,ingrediente 5,pepperoni
656,massa,massa final
656,queijo 1,parmesão
656,queijo 2,gorgonzola
657,bebida,refrigerante
657,borda,sabor catupiry
657,ingrediente 1,carne seca
657,ingrediente 2,bacon
657,ingrediente 3,tomate
657,ingrediente 4,cebola
657,ingrediente 5,azeitona
657,massa,massa tradicional
657,queijo 1,mussarela
657,queijo 2,parmesão
658,bebida,limonada
658,borda,cheddar
658,ingrediente 1,linguiça calabresa defumada
658,ingrediente 2,brócolis
658,ingrediente 3,alho
658,ingrediente 4,cebola
658,ingrediente 5,bacon
658,massa,massa final
658,queijo 1,cheddar
658,queijo 2,mussarela
659,bebida,vinho tinto
659,borda,borda tradicional
659,ingrediente 1,tomate
659,ingrediente 2,presunto
659,ingrediente 3,cogumelos
659,ingrediente 4,alho
659,ingrediente 5,calabresa
659,massa,massa final
659,queijo 1,mussarela
659,queijo 2,parmesão
660,bebida,cerveja
660,borda,borda tradicional
660,ingrediente 1,tomate
660,ingrediente 2,pepperoni
660,ingrediente 3,alho
660,massa,massa tradicional
660,queijo 1,mussarela
660,queijo 2,parmesão
661,bebida,refrigerante
661,borda,cream cheese
661,ingrediente 1,pepperoni
661,ingrediente 2,brócolis
661,ingrediente 3,azeitona
661,ingrediente 4,frango
661,ingrediente 5,bacon
661,massa,massa tradicional
661,queijo 1,mussarela
661,queijo 2,gorgonzola
662,bebida,água com gás
662,borda,sabor catupiry
662,ingrediente 1,cogumelos
662,ingrediente 2,cebola
662,ingrediente 3,palmito
662,ingrediente 4,calabresa
662,ingrediente 5,ovo
662,massa,massa final
662,queijo 1,mussarela
662,queijo 2,queijo brie
663,bebida,água com gás
663,borda,sabor catupiry
663,ingrediente 1,pepperoni
663,ingrediente 2,bacon
663,ingrediente 3,frango
663,ingrediente 4,ovo
663,ingrediente 5,carne seca
663,massa,massa tradicional
663,queijo 1,parmesão
663,queijo 2,provolone
664,bebida,refrigerante
664,borda,cream cheese
664,ingrediente 1,pepperoni
664,ingrediente 2,bacon
664,ingrediente 3,pimenta calabresa
664,massa,massa final
664,queijo 1,gorgonzola
664,queijo 2,parmesão
665,bebida,refrigerante
665,borda,borda tradicional
665,ingrediente 1,cebola
665,ingrediente 2,frango
665,ingrediente 3,milho
665,ingrediente 4,pimenta calabresa
665,ingrediente 5,tomate seco
665,massa,massa final
665,queijo 1,mussarela
665,queijo 2,catupiry
666,bebida,suco de maracujá
666,borda,sabor catupiry
666,ingrediente 1,frango
666,ingrediente 2,pepperoni
666,ingrediente 3,tomate
666,ingrediente 4,alho
666,ingrediente 5,palmito
666,massa,massa tradicional
666,queijo 1,catupiry
666,queijo 2,provolone
667,bebida,cerveja
667,borda,cheddar
667,ingrediente 1,presunto
667,ingrediente 2,calabresa
667,ingrediente 3,cebola
667,ingrediente 4,bacon
667,ingrediente 5,orégano
667,massa,massa tradicional
667,queijo 1,mussarela
667,queijo 2,provolone
668,bebida,refrigerante
668,borda,cheddar
668,ingrediente 1,bacon
668,ingrediente 2,queijo cheddar
668,ingrediente 3,ovo
668,ingrediente 4,azeite de oliva
668,ingrediente 5,frango
668,massa,massa tradicional
668,queijo 1,mussarela
668,queijo 2,cheddar
669,bebida,refrigerante
669,borda,sabor catupiry
669,ingrediente 1,presunto
669,ingrediente 2,milho
669,ingrediente 3,frango
669,ingrediente 4,calabresa
669,ingrediente 5,bacon
669,massa,massa tradicional
669,queijo 1,mussarela
669,queijo 2,catupiry
670,bebida,limonada
670,borda,borda tradicional
670,ingrediente 1,tomate
670,ingrediente 2,azeitona
670,ingrediente 3,brócolis
670,ingrediente 4,cogumelos
670,ingrediente 5,pimentão
670,massa,massa tradicional
670,queijo 1,mussarela
670,queijo 2,provolone
671,bebida,cerveja
671,borda,sabor catupiry
671,ingrediente 1,tomate
671,ingrediente 2,queijo de cabra
671,ingrediente 3,pimenta calabresa
671,ingrediente 4,azeite de oliva
671,ingrediente 5,azeitona
671,massa,massa tradicional
671,queijo 1,parmesão
671,queijo 2,provolone
672,bebida,refrigerante
672,borda,cream cheese
672,ingrediente 1,pepperoni
672,ingrediente 2,cebola
672,ingrediente 3,alho
672,ingrediente 4,bacon
672,ingrediente 5,azeitona
672,massa,massa grossa
672,queijo 1,provolone
672,queijo 2,parmesão
673,bebida,água com gás
673,borda,sabor catupiry
673,ingrediente 1,tomate
673,ingrediente 2,frango
673,ingrediente 3,bacon
673,ingrediente 4,salsinha
673,ingrediente 5,azeitona
673,massa,massa tradicional
673,queijo 1,catupiry
673,queijo 2,mussarela
674,bebida,água com gás
674,borda,borda tradicional
674,ingrediente 1,nozes
674,ingrediente 2,brócolis
674,ingrediente 3,alho
674,massa,massa integral
674,queijo 1,gorgonzola
674,queijo 2,provolone
675,bebida,refrigerante
675,borda,borda tradicional
675,ingrediente 1,tomate
675,ingrediente 2,pepperoni
675,ingrediente 3,calabresa
675,ingrediente 4,milho
675,ingrediente 5,palmito
675,massa,massa tradicional
675,queijo 1,mussarela
675,queijo 2,provolone
676,borda,borda tradicional
676,ingrediente 1,nozes
676,ingrediente 2,mel
676,ingrediente 3,cebola caramelizada
676,ingrediente 4,castanhas
676,ingrediente 5,uva passa
676,massa,massa tradicional
676,queijo 1,mussarela
676,queijo 2,gorgonzola
677,bebida,vinho tinto
677,borda,sabor catupiry
677,ingrediente 1,linguiça calabresa defumada
677,ingrediente 2,bacon
677,ingrediente 3,frango
677,ingrediente 4,azeitona
677,ingrediente 5,presunto
677,massa,massa tradicional
677,queijo 1,cheddar
677,queijo 2,catupiry
678,bebida,limonada
678,borda,sabor catupiry
678,ingrediente 1,azeite de oliva
678,ingrediente 2,pepperoni
678,ingrediente 3,cebola
678,ingrediente 4,presunto
678,ingrediente 5,berinjela
678,massa,massa final
678,queijo 1,provolone
678,queijo 2,mussarela
679,bebida,chá gelado
679,borda,sabor catupiry
679,ingrediente 1,palmito
679,ingrediente 2,presunto
679,ingrediente 3,cogumelos
679,ingrediente 4,brócolis
679,ingrediente 5,alho
679,massa,massa grossa
679,queijo 1,mussarela
679,queijo 2,parmesão
680,bebida,refrigerante
680,borda,borda tradicional
680,ingrediente 1,frango
680,ingrediente 2,queijo coalho grelhado
680,massa,massa final
680,queijo 1,mussarela
680,queijo 2,parmesão
681,bebida,cerveja
681,borda,cream cheese
681,ingrediente 1,calabresa
681,ingrediente 2,cebola
681,ingrediente 3,orégano
681,ingrediente 4,azeitona
681,ingrediente 5,azeite de oliva
681,massa,massa final
681,queijo 1,mussarela
681,queijo 2,queijo brie
682,bebida,suco de laranja
682,borda,borda tradicional
682,ingrediente 1,abobrinha
682,ingrediente 2,tomate
682,ingrediente 3,pimentão
682,ingrediente 4,cebola
682,ingrediente 5,cogumelos
682,massa,massa final
682,queijo 1,mussarela
682,queijo 2,queijo coalho
683,bebida,refrigerante
683,borda,borda tradicional
683,ingrediente 1,frango
683,ingrediente 2,azeitona
683,ingrediente 3,tomate
683,ingrediente 4,azeite de oliva
683,ingrediente 5,queijo cheddar
683,massa,massa tradicional
683,queijo 1,mussarela
683,queijo 2,catupiry
684,bebida,vinho tinto
684,borda,borda tradicional
684,ingrediente 1,cogumelos
684,ingrediente 2,calabresa
684,ingrediente 3,palmito
684,ingrediente 4,cebola
684,ingrediente 5,tomate seco
684,massa,massa tradicional
684,queijo 1,mussarela
684,queijo 2,gorgonzola
685,bebida,refrigerante
685,borda,sabor catupiry
685,ingrediente 1,frango
685,ingrediente 2,bacon
685,ingrediente 3,cebola
685,ingrediente 4,milho
685,ingrediente 5,alho
685,massa,massa tradicional
685,queijo 1,mussarela
685,queijo 2,cheddar
686,bebida,cerveja
686,borda,sabor catupiry
686,ingrediente 1,pepperoni
686,ingrediente 2,tomate
686,ingrediente 3,azeitona
686,ingrediente 4,cebola
686,ingrediente 5,palmito
686,massa,massa final
686,queijo 1,mussarela
686,queijo 2,queijo coalho
687,bebida,limonada
687,borda,borda tradicional
687,ingrediente 1,presunto
687,ingrediente 2,ovo
687,ingrediente 3,orégano
687,massa,massa final
687,queijo 1,mussarela
688,bebida,refrigerante
688,borda,cream cheese
688,ingrediente 1,tomate
688,ingrediente 2,queijo coalho grelhado
688,ingrediente 3,pepperoni
688,ingrediente 4,orégano
688,ingrediente 5,azeite de oliva
688,massa,massa final
688,queijo 1,mussarela
688,queijo 2,parmesão
689,bebida,refrigerante
689,borda,sabor catupiry
689,ingrediente 1,presunto
689,ingrediente 2,palmito
689,ingrediente 3,pepperoni
689,ingrediente 4,cebola
689,ingrediente 5,calabresa
689,massa,massa tradicional
689,queijo 1,mussarela
689,queijo 2,parmesão
690,bebida,água com gás
690,borda,cream cheese
690,ingrediente 1,bacon
690,ingrediente 2,milho
690,ingrediente 3,tomate
690,ingrediente 4,azeite de oliva
690,ingrediente 5,tomate seco
690,massa,massa final
690,queijo 1,mussarela
690,queijo 2,gorgonzola
691,bebida,suco de abacaxi
691,borda,sabor catupiry
691,ingrediente 1,pepperoni
691,ingrediente 2,tomate
691,ingrediente 3,azeitona
691,ingrediente 4,orégano
691,massa,massa tradicional
691,queijo 1,mussarela
691,queijo 2,parmesão
692,bebida,refrigerante
692,borda,sabor catupiry
692,ingrediente 1,pepperoni
692,ingrediente 2,calabresa
692,ingrediente 3,bacon
692,massa,massa tradicional
692,queijo 1,mussarela
692,queijo 2,gorgonzola
693,bebida,refrigerante
693,borda,borda tradicional
693,ingrediente 1,cebola
693,ingrediente 2,alho
693,ingrediente 3,bacon
693,ingrediente 4,azeite de oliva
693,ingrediente 5,cogumelos
693,massa,massa tradicional
693,queijo 1,mussarela
693,queijo 2,gorgonzola
694,bebida,suco de abacaxi
694,borda,sabor catupiry
694,ingrediente 1,palmito
694,ingrediente 2,bacon
694,ingrediente 3,carne seca
694,ingrediente 4,cebola
694,ingrediente 5,salsinha
694,massa,massa tradicional
694,queijo 1,parmesão
694,queijo 2,queijo coalho
695,borda,borda tradicional
695,ingrediente 1,azeite de oliva
695,ingrediente 2,cebola caramelizada
695,ingrediente 3,cogumelos
695,ingrediente 4,alho
695,ingrediente 5,queijo gouda
695,massa,massa final
695,queijo 1,gorgonzola
695,queijo 2,queijo brie
696,bebida,cerveja
696,borda,borda tradicional
696,ingrediente 1,bacon
696,ingrediente 2,brócolis
696,ingrediente 3,palmito
696,massa,massa tradicional
696,queijo 1,mussarela
696,queijo 2,parmesão
697,bebida,cerveja
697,borda,cheddar
697,ingrediente 1,pepperoni
697,ingrediente 2,azeite de oliva
697,ingrediente 3,orégano
697,ingrediente 4,queijo gouda
697,massa,massa tradicional
697,queijo 1,mussarela
697,queijo 2,provolone
698,bebida,vinho tinto
698,borda,sabor catupiry
698,ingrediente 1,cebola
698,ingrediente 2,tomate
698,ingrediente 3,calabresa
698,ingrediente 4,linguiça calabresa defumada
698,ingrediente 5,pepperoni
698,massa,massa grossa
698,queijo 1,mussarela
698,queijo 2,gorgonzola
699,bebida,suco de maracujá
699,borda,borda tradicional
699,ingrediente 1,frango
699,ingrediente 2,bacon
699,ingrediente 3,brócolis
699,massa,massa final
699,queijo 1,mussarela
699,queijo 2,parmesão
700,bebida,refrigerante
700,borda,sabor catupiry
700,ingrediente 1,atum
700,ingrediente 2,cebola
700,ingrediente 3,tomate
700,ingrediente 4,azeitona
700,massa,massa tradicional
700,queijo 1,mussarela
701,bebida,suco de maracujá
701,borda,sabor catupiry
701,ingrediente 1,presunto
701,ingrediente 2,abacaxi
701,ingrediente 3,pimentão
701,ingrediente 4,cogumelos
701,ingrediente 5,calabresa
701,massa,massa tradicional
701,queijo 1,mussarela
701,queijo 2,cheddar
702,bebida,suco de maracujá
702,borda,cream cheese
702,ingrediente 1,cebola
702,ingrediente 2,frango
702,ingrediente 3,carne seca
702,ingrediente 4,bacon
702,ingrediente 5,calabresa
702,massa,massa tradicional
702,queijo 1,catupiry
702,queijo 2,mussarela
703,bebida,refrigerante
703,borda,sabor catupiry
703,ingrediente 1,pepperoni
703,ingrediente 2,rúcula
703,ingrediente 3,picles
703,ingrediente 4,azeite de oliva
703,ingrediente 5,bacon
703,massa,massa tradicional
703,queijo 1,mussarela
703,queijo 2,parmesão
704,bebida,refrigerante
704,borda,cream cheese
704,ingrediente 1,pepperoni
704,ingrediente 2,bacon
704,ingrediente 3,presunto
704,ingrediente 4,cebola
704,ingrediente 5,pimenta calabresa
704,massa,massa tradicional
704,queijo 1,mussarela
704,queijo 2,queijo brie
705,bebida,cerveja
705,borda,cream cheese
705,ingrediente 1,alcaparra
705,ingrediente 2,rúcula
705,ingrediente 3,cebola
705,ingrediente 4,cogumelos
705,ingrediente 5,bacon
705,massa,massa integral
705,queijo 1,queijo brie
705,queijo 2,queijo feta
706,bebida,limonada
